stat 1 2 3 4 5
AVG 1.01636363636364  -0.044545454545457  3.31181818181818  6.53727272727273  4.74090909090909
STDDEV 1.27189836643714  1.83319591771509  1.67685311331564  5.39107427310938  4.35901469266956
