stat 1 2 3 4 5
AVG 1.52  -0.496363636363637  3.30272727272727  2.20454545454545  -1.54818181818182
STDDEV 1.19949989578991  1.62072374405555  2.82814105344515  4.61810862504633  3.71881921631536
